2024-08-06 10:30:37: -- 分析开始 Periodic Timer
2024-08-06 10:30:40: Do Not Propagate Deletions: 1-way deletions reverted: 5357
2024-08-06 10:30:40: 变更：242， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 33144
2024-08-06 10:30:40: Left to Right: Copy File: 242 
2024-08-06 10:30:40: == 同步开始由 Periodic Timer
2024-08-06 10:30:40: File Systems limited number of parallel threads to 8
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231117_152124.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231117_152124.jpg' (1,866,073)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231117_164710.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231117_164710.jpg' (3,451,490)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231117_165039.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231117_165039.jpg' (3,715,922)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231117_215540.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231117_215540.jpg' (2,286,859)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231117_164712.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231117_164712.jpg' (4,083,037)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_110005.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_110005.jpg' (3,346,485)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231117_175943.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231117_175943.jpg' (4,008,995)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231117_195416.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231117_195416.jpg' (2,928,526)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231117_165511.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231117_165511.jpg' (3,947,907)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_110244.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_110244.jpg' (2,418,414)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_111611.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_111611.jpg' (2,743,365)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_110029.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_110029.jpg' (4,840,520)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_121104.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_121104.jpg' (3,553,076)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_120858.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_120858.jpg' (4,266,963)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_120926.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_120926.jpg' (5,583,899)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_121519.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_121519.jpg' (4,834,369)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_121533.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_121533.jpg' (5,114,935)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_121814.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_121814.jpg' (4,206,580)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_121821.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_121821.jpg' (3,524,389)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_121816.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_121816.jpg' (4,313,540)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_121830.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_121830.jpg' (4,159,205)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_122054.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_122054.jpg' (2,955,907)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_121913.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_121913.jpg' (7,557,331)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_122106.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_122106.jpg' (4,112,062)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_122442.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_122442.jpg' (3,061,782)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_122551.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_122551.jpg' (2,819,546)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_121927.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_121927.jpg' (7,190,130)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_122556.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_122556.jpg' (2,759,382)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_122443.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_122443.jpg' (3,065,693)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_123306.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_123306.jpg' (4,338,325)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_123309.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_123309.jpg' (4,386,935)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_135537.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_135537.jpg' (3,817,368)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140040.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140040.jpg' (4,204,146)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140046.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140046.jpg' (3,445,701)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140103.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140103.jpg' (3,641,172)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140044.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140044.jpg' (4,016,345)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_135553.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_135553.jpg' (7,869,542)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140110.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140110.jpg' (2,904,178)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140255.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140255.jpg' (3,696,244)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140409.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140409.jpg' (2,897,371)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140401.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140401.jpg' (2,758,502)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140406.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140406.jpg' (2,980,288)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140433.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140433.jpg' (2,828,044)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_140427.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_140427.jpg' (2,837,770)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_141000.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_141000.jpg' (5,718,207)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_141031.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_141031.jpg' (4,714,581)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_141308.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_141308.jpg' (3,070,158)
2024-08-06 10:30:42: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_141306.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_141306.jpg' (3,162,853)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_144041.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_144041.jpg' (3,188,744)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_142539.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_142539.jpg' (5,796,809)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_141407.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_141407.jpg' (5,472,303)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_142550.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_142550.jpg' (7,438,655)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_145612.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_145612.jpg' (4,737,722)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_151431.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_151431.jpg' (3,617,337)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_151306.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_151306.jpg' (4,963,406)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_151302.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_151302.jpg' (5,001,335)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_155315.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_155315.jpg' (3,798,288)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_145615.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_145615.jpg' (6,798,793)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231119_202155.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231119_202155.jpg' (4,825,331)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231118_155335.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231118_155335.jpg' (7,476,554)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231119_202150.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231119_202150.jpg' (5,852,861)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231120_135208.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231120_135208.jpg' (2,394,273)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231120_083014.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231120_083014.jpg' (3,244,033)
2024-08-06 10:30:43: 新建复制 'F:/photo_script/donephotos/2023/11/20231120_083055.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/11/20231120_083055.jpg' (3,670,147)
