2024-08-06 19:26:51: -- 分析开始 Periodic Timer
2024-08-06 19:26:56: Do Not Propagate Deletions: 1-way deletions reverted: 22660
2024-08-06 19:26:56: /2017/12/20171201_120403.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: /2017/12/20171205_164931.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: /2017/12/20171206_195417.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: 变更：161， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 47462
2024-08-06 19:26:56: Left to Right: Copy File: 161 
2024-08-06 19:26:56: == 同步开始由 Periodic Timer
2024-08-06 19:26:56: File Systems limited number of parallel threads to 8
2024-08-06 19:26:56: 新建复制 'F:/photo_script/donephotos/2018/01/20180101_112141.mov' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/01/20180101_112141.mov' (730,378)
2024-08-06 19:27:00: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_091158.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_091158.mp4' (28,550,373)
2024-08-06 19:27:00: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_095126.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_095126.mp4' (11,049,806)
2024-08-06 19:27:01: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_100544.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_100544.mp4' (6,631,019)
2024-08-06 19:27:01: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_100614.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_100614.mp4' (5,090,218)
2024-08-06 19:27:01: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_091609.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_091609.mp4' (44,432,394)
2024-08-06 19:27:01: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_095651.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_095651.mp4' (37,635,482)
2024-08-06 19:27:01: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_092809.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_092809.mp4' (56,720,083)
2024-08-06 19:27:01: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_095755.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_095755.mp4' (51,009,740)
2024-08-06 19:27:01: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_100837.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_100837.mp4' (12,179,817)
2024-08-06 19:27:01: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_101006.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_101006.mp4' (4,084,649)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_100712.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_100712.mp4' (21,918,436)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_100801.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_100801.mp4' (20,424,709)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_105330.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_105330.mp4' (3,520,364)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_100143.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_100143.mp4' (45,562,855)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_105539.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_105539.mp4' (6,372,180)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_112809.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_112809.mp4' (2,233,358)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/01/20210110_180115.mov' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/01/20210110_180115.mov' (181,244,229)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_101042.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_101042.mp4' (13,938,610)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_121949.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_121949.mp4' (1,967,767)
